...1,date,audience,creative_family,creative_version,platform,ad_format,campaign_traffic,total_sessions,total_bounces,total_duration,days_away,latest_report
8795,2022-07-08,4,CloseFaster,NoDTI,LinkedIn,Single image,Campaign,1,0,0,115,0
8796,2022-07-15,3,CloseFaster,3steps,LinkedIn,Single image,Campaign,1,0,0,108,0
8797,2022-09-26,5,CloseFaster,NoDTI,LinkedIn,Single image,Campaign,2,0,31,35,0
8798,2022-06-11,2,CloserTwins,Faceoff,Domain Display,NA,Campaign,2,0,0,142,0
8799,2022-07-03,1,UnfairAdvantage,one_page,Facebook,Single image,Campaign,1,0,0,120,0
8800,2022-07-15,6,SEM Ads,We Are America's CDFI,Google SEM,CPC,Campaign,9,0,444,108,0
8801,2022-05-01,1,CloserTwins,Faceoff,Domain Display,NA,Campaign,2,0,0,183,0
8802,2022-06-14,4,CloserTwins,Faceoff,Domain Display,NA,Campaign,2,0,0,139,0
8803,2022-06-10,4,UnfairAdvantage,All,LinkedIn,Carousel,Campaign,9,0,0,143,0
8804,2022-05-04,1,CloseFaster,NoDTI,LinkedIn,Single image,Campaign,1,0,0,180,0
8805,2022-10-10,4,UnfairAdvantage,NoDTI,Domain Display,NA,Campaign,10,0,0,21,0
8806,2022-05-23,5,CloseFaster,FasterAll,Domain Display,NA,Campaign,10,0,1085,161,0
8807,2022-07-09,4,CloseFaster,MoreAll,Domain Display,NA,Campaign,2,0,0,114,0
8808,2022-05-12,1,CloserTwins,MoreLoans,LinkedIn,Video,Campaign,1,0,0,172,0
8809,2022-06-26,6,Trade Media Ads,ROS5,Trade Media,Housingwire,Campaign,1,0,0,127,0
8810,2022-07-11,1,CloserTwins,Faceoff2,Facebook,Video,Campaign,1,0,0,112,0
8811,2022-09-16,4,CloseFaster,MoreAll,Domain Display,NA,Campaign,1,0,0,45,0
8812,2022-09-14,6,SEM Ads,Change Wholesale,Google SEM,CPC,Campaign,110,0,15396.9999999999,47,0
8813,2022-05-03,4,UnfairAdvantage,NoDTI,Domain Display,Single image,Campaign,3,0,0,181,0
8814,2022-08-03,5,CloserTwins,CloseMore,Domain Display,NA,Campaign,1,0,0,89,0
8815,2022-08-21,NA,CloserTwins,Faster,Domain Display,NA,Campaign,4,0,203,71,0
8816,2022-10-18,4,UnfairAdvantage,NoDTI,Domain Display,Single image,Campaign,8,0,0,13,1
8817,2022-05-13,5,CloseFaster,NoDTI,LinkedIn,Single image,Campaign,2,0,0,171,0
8818,2022-06-18,4,UnfairAdvantage,1099,Domain Display,Single image,Campaign,1,0,0,135,0
8819,2022-05-05,4,CloserTwins,Cutdown1B,LinkedIn,Video,Campaign,1,0,0,179,0
8820,2022-06-15,NA,UnfairAdvantage,NoDTI,LinkedIn,Single image,Campaign,5,0,3073,138,0
8821,2022-09-20,4,UnfairAdvantage,1099,Domain Display,Single image,Campaign,5,0,210,41,0
8822,2022-05-01,4,CloserTwins,Faster,Domain Display,NA,Campaign,1,0,0,183,0
8823,2022-10-18,4,UnfairAdvantage,one_page,User ID Display,NA,Campaign,29,0,15,13,1
8824,2022-06-16,5,CloserTwins,Competitors,Domain Display,NA,Campaign,2,0,6,137,0
8825,2022-08-23,3,CloserTwins,MoreLoansAll,User ID Display,NA,Campaign,17,0,0,69,0
8826,2022-05-29,4,UnfairAdvantage,All,LinkedIn,Carousel,Campaign,2,0,0,155,0
8827,2022-08-21,NA,CloserTwins,Cutdown1A,Domain Display,Video,Campaign,1,0,0,71,0
8828,2022-10-17,NA,UnfairAdvantage,1099,User ID Display,NA,Campaign,2,0,499,14,0
8829,2022-09-29,5,UnfairAdvantage,All,LinkedIn,Carousel,Campaign,6,0,0,32,0
8830,2022-09-30,5,UnfairAdvantage,Animated,Domain Display,Animated,Campaign,6,0,0,31,0
8831,2022-05-20,1,CloserTwins,Namaste,LinkedIn,Video,Campaign,1,0,0,164,0
8832,2022-06-03,5,CloseFaster,FasterAll,Domain Display,NA,Campaign,6,0,0,150,0
8833,2022-06-13,NA,UnfairAdvantage,1099,Domain Display,Single image,Campaign,1,0,0,140,0
8834,2022-07-22,5,CloserTwins,MoreLoansAll,Domain Display,NA,Campaign,6,0,33.9999999999999,101,0
8835,2022-07-27,5,UnfairAdvantage,one_page,Domain Display,NA,Campaign,5,0,0,96,0
8836,2022-05-15,1,CloserTwins,ShapeUp,LinkedIn,Video,Campaign,1,0,0,169,0
8837,2022-07-14,4,CloserTwins,Competitors,Domain Display,NA,Campaign,3,0,0,109,0
8838,2022-08-18,4,UnfairAdvantage,one_page,User ID Display,NA,Campaign,1,0,0,74,0
8839,2022-05-17,6,Trade Media Ads,ROS1,Trade Media,Housingwire,Campaign,6,0,890,167,0
8840,2022-07-21,4,CloserTwins,Competitors,Domain Display,NA,Campaign,1,0,0,102,0
8841,2022-09-11,4,CloseFaster,NoDTI,LinkedIn,Single image,Campaign,1,0,0,50,0
8842,2022-08-29,3,CloseFaster,FasterAll,User ID Display,NA,Campaign,3,0,0,63,0
8843,2022-08-29,5,CloserTwins,Competitors,Domain Display,NA,Campaign,1,0,0,63,0
8845,2022-10-02,4,CloserTwins,CloseMore,Domain Display,NA,Campaign,3,0,0,29,0
8846,2022-08-23,3,CloseFaster,FasterAll,User ID Display,NA,Campaign,3,0,0,69,0
8847,2022-08-08,5,UnfairAdvantage,NoDTI,Domain Display,Single image,Campaign,4,0,0,84,0
8848,2022-08-09,1,CloserTwins,Cutdown1B,Facebook,Video,Campaign,2,0,0,83,0
8849,2022-08-07,2,CloserTwins,Cutdown1A,Domain Display,Video,Campaign,1,0,0,85,0
8850,2022-08-09,1,UnfairAdvantage,1099,Domain Display,Single image,Campaign,1,0,0,83,0
8851,2022-05-28,1,CloserTwins,Faceoff2,Facebook,Video,Campaign,2,0,0,156,0
8852,2022-05-06,6,Trade Media Ads,300x250,Trade Media,National_mortgage_news,Campaign,2,0,765,178,0
8853,2022-06-15,2,CloserTwins,Cutdown1A,Domain Display,Video,Campaign,1,0,0,138,0
8854,2022-09-25,4,CloserTwins,MoreLoansAll,User ID Display,NA,Campaign,45,0,0,36,0
8855,2022-09-23,6,Trade Media Ads,ROS1,Trade Media,Housingwire,Campaign,3,0,0,38,0
8856,2022-09-12,5,CloseFaster,MoreNoReg,User ID Display,NA,Campaign,7,0,0,49,0
8857,2022-09-23,NA,(not set),NA,NA,NA,General traffic,2929,399,883604.999999999,38,0
8858,2022-05-19,6,Trade Media Ads,300x250,Trade Media,National_mortgage_news,Campaign,1,0,0,165,0
8859,2022-10-03,4,UnfairAdvantage,one_page,LinkedIn,Single image,Campaign,2,0,0,28,0
8860,2022-05-16,NA,CloserTwins,Namaste,LinkedIn,Video,Campaign,1,0,0,168,0
8861,2022-04-29,1,CloserTwins,Cutdown1A,Domain Display,Video,Campaign,3,0,0,185,0
8862,2022-08-11,4,UnfairAdvantage,one_page,User ID Display,NA,Campaign,1,0,0,81,0
8863,2022-10-14,5,UnfairAdvantage,1099,LinkedIn,Single image,Campaign,1,0,0,17,0
8864,2022-06-08,4,UnfairAdvantage,one_page,User ID Display,NA,Campaign,92,0,0,145,0
8865,2022-05-08,4,CloserTwins,Cutdown1A,LinkedIn,Video,Campaign,2,0,0,176,0
8866,2022-07-11,4,CloseFaster,MoreAll,User ID Display,NA,Campaign,8,0,0,112,0
8867,2022-07-16,3,UnfairAdvantage,All,Facebook,Carousel,Campaign,1,0,0,107,0
8869,2022-09-28,4,CloserTwins,MoreLoansAll,User ID Display,NA,Campaign,22,0,1015,33,0
8870,2022-05-24,4,UnfairAdvantage,one_page,Domain Display,NA,Campaign,2,0,0,160,0
8871,2022-06-04,6,SEM Ads,Close More. Close Faster.,Google SEM,CPC,Campaign,1,0,0,149,0
8872,2022-06-10,1,CloserTwins,EarlyBird,Facebook,Single image,Campaign,1,0,0,143,0
8873,2022-10-08,5,UnfairAdvantage,one_page,Domain Display,NA,Campaign,13,0,0,23,0
8874,2022-08-14,1,UnfairAdvantage,one_page,User ID Display,NA,Campaign,6,0,0,78,0
8875,2022-05-22,4,UnfairAdvantage,Animated,Domain Display,Animated,Campaign,1,0,0,162,0
8876,2022-09-27,4,CloserTwins,Faster,Domain Display,NA,Campaign,3,0,0,34,0
8877,2022-05-23,5,CloserTwins,Competitors,Domain Display,NA,Campaign,2,0,3,161,0
8878,2022-05-02,1,CloserTwins,Cutdown1B,Facebook,Video,Campaign,2,0,0,182,0
8879,2022-09-20,4,CloserTwins,EarlyBird,LinkedIn,Single image,Campaign,1,0,0,41,0
8880,2022-06-25,4,CloseFaster,FasterAll,User ID Display,NA,Campaign,1,0,0,128,0
